date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:22:16	155948/155948	---M--	200	added ('OK')	font/woff	date:Sun,%2012%20Jan%202020%2015:38:44%20GMT	https://quomodosoft.com/html/glint/assets/fonts/fa-solid-900.woff	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/fonts/fa-solid-900.woff	(from https://quomodosoft.com/html/glint/assets/css/plugins/fontawesome.css)
18:22:17	313620/313620	---M--	200	added ('OK')	font/ttf	date:Sun,%2012%20Jan%202020%2015:38:42%20GMT	https://quomodosoft.com/html/glint/assets/fonts/fa-solid-900.ttf	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/fonts/fa-solid-900.ttf	(from https://quomodosoft.com/html/glint/assets/css/plugins/fontawesome.css)
18:22:18	1403650/1403650	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:38:42%20GMT	https://quomodosoft.com/html/glint/assets/fonts/fa-solid-900.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/fonts/fa-solid-900.svg	(from https://quomodosoft.com/html/glint/assets/css/plugins/fontawesome.css)
18:22:19	268949/268949	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2015:22:17%20GMT	https://quomodosoft.com/html/glint/assets/css/plugins/owl.video.play.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/css/plugins/owl.video.play.png	(from https://quomodosoft.com/html/glint/assets/css/plugins/owl.carousel.css)
18:22:20	17723/17723	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:30%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/wlc-bg1.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/wlc-bg1.jpg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:20	16890/16890	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:22%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/Header.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/Header.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:23	268951/268951	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2015:22:20%20GMT	https://quomodosoft.com/html/glint/assets/css/assets/img/bg/about-bg.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/css/assets/img/bg/about-bg.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:24	5797/5797	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:02%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about-bg-shape.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/about/about-bg-shape.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:24	133847/133847	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:06%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about1.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/about/about1.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:24	5797/5797	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:02%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about-bg-shape2.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/about/about-bg-shape2.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:24	15628/15628	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:04%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about-shape.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/about/about-shape.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:25	15718/15718	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:04%20GMT	https://quomodosoft.com/html/glint/assets/img/about/about-shape2.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/about/about-shape2.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:25	20440/20440	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:20%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/about-bg.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/about-bg.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:26	3152/3152	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:28%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/skill-bg1.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/skill-bg1.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:26	32001/32001	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:28%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/service-bg.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/service-bg.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:26	10781/10781	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:26%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/project-bg.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/project-bg.jpg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:27	776/776	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:26%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/portfolio-bg.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/portfolio-bg.svg	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:28	14907/14907	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:18%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/about-bg.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/about-bg.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:28	10507/10507	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:28%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/testimonials-bg.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/testimonials-bg.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:28	52701/52701	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:24%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/map.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/map.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:29	14270/14270	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:20%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/footer-bg.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/footer-bg.png	(from https://quomodosoft.com/html/glint/assets/css/theme.css)
18:22:29	30163/30163	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:18%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio1.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/portfolio1.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:29	14458/14458	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:18%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio2.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/portfolio2.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:29	14606/14606	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:20%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio3.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/portfolio3.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:30	15153/15153	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:20%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio4.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/portfolio4.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:30	13843/13843	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:20%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio5.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/portfolio5.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:31	15299/15299	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:22%20GMT	https://quomodosoft.com/html/glint/assets/img/project/portfolio6.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/portfolio6.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:31	32199/32199	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:16%20GMT	https://quomodosoft.com/html/glint/assets/img/project/01.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/01.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:31	9584/9584	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:16%20GMT	https://quomodosoft.com/html/glint/assets/img/project/02.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/02.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:32	6902/6902	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:40:18%20GMT	https://quomodosoft.com/html/glint/assets/img/project/03.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/project/03.jpg	(from https://quomodosoft.com/html/glint/assets/css/inner.css)
18:22:32	6685/6685	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:40:12%20GMT	https://quomodosoft.com/html/glint/assets/img/logo/logo.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/logo/logo.svg	(from https://quomodosoft.com/html/glint/index1.html)
18:22:33	400/400	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:52%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta1.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/cta1.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:33	3057/3057	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:20%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/circle_shape.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/circle_shape.svg	(from https://quomodosoft.com/html/glint/index1.html)
18:22:34	174158/174158	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:12%20GMT	https://quomodosoft.com/html/glint/assets/img/author/author3.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/author/author3.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:34	221/221	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:52%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta2.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/cta2.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:34	178/178	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:54%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta3.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/cta3.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:35	1092/1092	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:56%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta6.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/cta6.svg	(from https://quomodosoft.com/html/glint/index1.html)
18:22:35	945/945	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:54%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta5.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/cta5.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:35	1037/1037	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:56%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta7.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/cta7.svg	(from https://quomodosoft.com/html/glint/index1.html)
18:22:37	174660/174660	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:40%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social4.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/social/social4.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:37	774782/774782	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:34%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/world-map.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/world-map.svg	(from https://quomodosoft.com/html/glint/index1.html)
18:22:38	73382/73382	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:38%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social2.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/social/social2.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:38	131182/131182	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:40%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social3.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/social/social3.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:39	400/400	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:54%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/cta4.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/cta4.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:39	5447/5447	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:24%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/inner-header-bg.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/inner-header-bg.jpg	(from https://quomodosoft.com/html/glint/about.html)
18:22:39	653543/653543	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:40:38%20GMT	https://quomodosoft.com/html/glint/assets/img/social/social1.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/social/social1.png	(from https://quomodosoft.com/html/glint/index1.html)
18:22:39	738/738	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:22%20GMT	https://quomodosoft.com/html/glint/assets/img/bg/inner-bg1.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/bg/inner-bg1.svg	(from https://quomodosoft.com/html/glint/portfolio.html)
18:22:40	24103/24103	---M--	200	added ('OK')	application/javascript	date:Sun,%2012%20Jan%202020%2015:40:54%20GMT	https://quomodosoft.com/html/glint/assets/js/plugins/mesonry.mon.js	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/js/plugins/mesonry.mon.js	(from https://quomodosoft.com/html/glint/portfolio.html)
18:22:40	15052/15052	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:36%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/blog1.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/blog1.jpg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:41	4885/4885	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:12%20GMT	https://quomodosoft.com/html/glint/assets/img/author/author4.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/author/author4.png	(from https://quomodosoft.com/html/glint/blog.html)
18:22:41	24083/24083	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:36%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/blog2.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/blog2.jpg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:41	386/386	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:40:00%20GMT	https://quomodosoft.com/html/glint/assets/img/icon/quote-primery.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/icon/quote-primery.svg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:42	2450/2450	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2012%20Jan%202020%2015:39:14%20GMT	https://quomodosoft.com/html/glint/assets/img/author/signature.svg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/author/signature.svg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:42	1752/1752	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:38%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post1.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/recent-post1.jpg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:43	2226/2226	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:40%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post2.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/recent-post2.jpg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:43	2159/2159	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:40%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post3.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/recent-post3.jpg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:43	2362/2362	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:40%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/recent-post4.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/recent-post4.jpg	(from https://quomodosoft.com/html/glint/blog.html)
18:22:44	7040/7040	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202020%2015:39:38%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/Comment_1.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/Comment_1.jpg	(from https://quomodosoft.com/html/glint/single-blog.html)
18:22:46	268941/268941	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2015:22:44%20GMT	https://quomodosoft.com/html/glint/assets/img/blog/comment_1.jpg	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/blog/comment_1-2.jpg	(from https://quomodosoft.com/html/glint/single-blog.html)
18:22:48	100443/100443	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2015:39:50%20GMT	https://quomodosoft.com/html/glint/assets/img/contact/contact-map.png	V:/my%20websites/portfolio/portfolio/quomodosoft.com/html/glint/assets/img/contact/contact-map.png	(from https://quomodosoft.com/html/glint/contact.html)
